id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660507-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660469-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660538-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660304-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660160-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660499-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660378-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660070-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660216-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660093-6c,-1.0,1.0,-1.0,1.0,0.0,0.0
660136-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660596-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660040-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660108-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660220-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660193-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660422-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660431-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660322-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660545-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660592-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660136-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660070-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660519-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660438-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660515-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660304-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660469-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660440-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660515-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660594-05,-1.0,1.0,-1.0,1.0,0.0,0.0
660605-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660158-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660234-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660120-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660228-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660605-04,-1.0,1.0,-1.0,1.0,0.0,0.0
660523-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660378-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660068-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660093-6a,-1.0,1.0,-1.0,1.0,0.0,0.0
660433-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660321-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660381-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660508-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660436-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660233-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660159-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660508-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660171-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660499-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660408-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660596-03,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660605-05,-1.0,1.0,-1.0,1.0,0.0,0.0
660594-06,-1.0,1.0,-1.0,1.0,0.0,0.0
660596-05,-1.0,1.0,-1.0,1.0,0.0,0.0
660500-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660471-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660538-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660534-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660126-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660421-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660080-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660333-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660171-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660487-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660436-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660551-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660071-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660160-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660321-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660193-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660228-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660551-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660440-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660525-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660315-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660598-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660427-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660070-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660112-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660136-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660071-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660509-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660136-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660193-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660596-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660433-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660112-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660093-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660499-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660421-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660321-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660194-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660228-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660408-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660443-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660433-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660071-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660154-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660433-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660040-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660231-7,-1.0,1.0,-1.0,1.0,0.0,0.0
660228-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660568-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660315-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660093-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660404-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660497-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660159-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660545-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660436-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660404-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660507-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660321-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660093-6b,-1.0,1.0,-1.0,1.0,0.0,0.0
660605-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660523-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660431-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660427-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660507-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660179-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660126-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660397-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660194-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660399-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660230-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660159-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660369-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660179-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660506-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660231-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660507-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660399-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660042-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660436-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660525-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660233-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660436-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660233-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660321-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660194-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660194-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660594-03,-1.0,1.0,-1.0,1.0,0.0,0.0
660120-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660422-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660080-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660369-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660396-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660194-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660364-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660592-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660333-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660396-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660506-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660080-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660042-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660525-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660320-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660397-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660369-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660440-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660545-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660320-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660397-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660231-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660507-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660397-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660381-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660080-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660364-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660523-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660499-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660159-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660441-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660525-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660193-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660523-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660193-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660403-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660613-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660434-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660613-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660403-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660434-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660392-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660545-2,-1.0,1.0,-1.0,1.0,0.0,0.0
